sa2_code,sa2_name_x,state_x,total_persons_2011,total_renters_2011,total_dwellings_2011,own_occ_2011,rented_2011,other_tenure_2011,tenure not stated_2011,tenure n_a_2011,rent_stress_2011,young_2011,older_2011,unemployed_2011,single_parent_2011,low_ed_2011,assist_2011,indig_2011,english_2011,spanish_2011,arabic_2011,hindi_2011,punjabi_2011,vietnamese_2011,japanese_2011,korean_2011,mandarin_2011,samoan_2011,tagalog_2011,all_other_lang_2011,public_community_2011,boardinghouse_2011,residential_park_2011,rvi_2011,hcv_2011,11_m_rent_common,total_persons_2016,total_renters_2016,total_dwellings_2016,own_occ_2016,rented_2016,other_tenure_2016,tenure not stated_2016,tenure n_a_2016,rent_stress_2016,young_2016,older_2016,unemployed_2016,single_parent_2016,low_ed_2016,assist_2016,indig_2016,english_2016,spanish_2016,arabic_2016,hindi_2016,punjabi_2016,vietnamese_2016,japanese_2016,korean_2016,mandarin_2016,samoan_2016,tagalog_2016,all_other_lang_2016,public_community_2016,boardinghouse_2016,residential_park_2016,rvi_2016,hcv_2016,16_m_rent_common,total_persons_2021,total_renters_2021,total_dwellings_2021,own_occ_2021,rented_2021,other_tenure_2021,tenure not stated_2021,tenure n_a_2021,rent_stress_2021,young_2021,older_2021,unemployed_2021,single_parent_2021,low_ed_2021,assist_2021,indig_2021,english_2021,spanish_2021,arabic_2021,hindi_2021,punjabi_2021,vietnamese_2021,japanese_2021,korean_2021,mandarin_2021,samoan_2021,tagalog_2021,all_other_lang_2021,public_community_2021,boardinghouse_2021,residential_park_2021,rvi_2021,hcv_2021,21_m_rent_common
404021099,Largs Bay - Semaphore,sa,14426.0,3824.0,6893.0,3836.0,1920.0,33.0,415.0,625.0,432.0,462.0,267.0,155.0,337.0,398.0,187.0,209.0,3391.0,14.0,14.0,8.0,4.0,10.0,5.0,3.0,34.0,0.0,17.0,324.0,389.0,11.0,0.0,0.444444444,PC_DISABILITY,280.2,14315.0,3762.0,7056.0,4022.0,1888.0,28.0,289.0,753.0,462.0,425.0,334.0,236.0,349.0,316.0,252.0,239.0,3339.0,15.0,17.0,20.0,7.0,19.0,0.0,0.0,20.0,4.0,22.0,299.0,351.0,14.0,0.0,0.564417178,PC_LOWEDU,314.14,14581.0,3577.0,7194.0,4391.0,1879.0,10.0,225.0,612.0,598.0,400.0,344.0,170.0,326.0,264.0,239.0,230.0,3128.0,28.0,10.0,5.0,17.0,23.0,4.0,0.0,5.0,3.0,25.0,329.0,341.0,0.0,0.0,0.445783133,PC_DISABILITY,312.0
404021100,North Haven,sa,13753.0,3442.0,6260.0,3872.0,1531.0,35.0,262.0,485.0,335.0,360.0,375.0,167.0,390.0,503.0,269.0,244.0,3168.0,18.0,11.0,0.0,0.0,5.0,3.0,0.0,6.0,0.0,11.0,220.0,685.0,8.0,0.0,0.913580247,PC_DISABILITY,245.28,14013.0,3654.0,6574.0,3950.0,1648.0,36.0,312.0,552.0,440.0,386.0,389.0,228.0,358.0,468.0,315.0,256.0,3277.0,19.0,8.0,0.0,5.0,20.0,0.0,0.0,13.0,0.0,26.0,286.0,650.0,7.0,0.0,0.895705521,PC_DISABILITY,296.7,14562.0,3774.0,6786.0,4288.0,1673.0,13.0,239.0,459.0,505.0,455.0,361.0,199.0,394.0,438.0,366.0,313.0,3393.0,24.0,11.0,3.0,15.0,20.0,4.0,7.0,0.0,0.0,23.0,274.0,588.0,0.0,0.0,0.861445783,PC_DISABILITY,312.0
404021101,Port Adelaide,sa,10679.0,3313.0,5204.0,2766.0,1634.0,40.0,291.0,402.0,395.0,382.0,288.0,183.0,344.0,482.0,207.0,258.0,2587.0,18.0,30.0,12.0,16.0,91.0,0.0,3.0,4.0,0.0,50.0,502.0,599.0,0.0,0.0,0.851851852,PC_DISABILITY,223.66,10738.0,3311.0,5320.0,2750.0,1625.0,26.0,327.0,498.0,455.0,356.0,391.0,241.0,310.0,478.0,257.0,290.0,2491.0,17.0,29.0,20.0,32.0,120.0,0.0,3.0,16.0,0.0,77.0,506.0,553.0,0.0,0.0,0.914110429,PC_LOWEDU,265.55,11581.0,3553.0,5532.0,3026.0,1717.0,27.0,250.0,413.0,554.0,441.0,405.0,193.0,291.0,445.0,305.0,283.0,2629.0,10.0,19.0,25.0,61.0,143.0,0.0,5.0,20.0,0.0,63.0,578.0,518.0,0.0,0.0,0.795180723,PC_DISABILITY,287.0
404021102,The Parks,sa,17312.0,6395.0,7233.0,3338.0,2649.0,32.0,517.0,585.0,629.0,832.0,720.0,359.0,526.0,1246.0,538.0,297.0,3150.0,46.0,89.0,91.0,166.0,905.0,9.0,33.0,140.0,9.0,45.0,1712.0,1406.0,0.0,0.0,0.962962963,PC_LONEPARENT,212.05,18568.0,7090.0,7573.0,3375.0,2865.0,27.0,531.0,676.0,806.0,899.0,830.0,562.0,543.0,1235.0,616.0,286.0,3230.0,42.0,150.0,106.0,231.0,1020.0,8.0,22.0,183.0,0.0,75.0,2023.0,1415.0,39.0,0.0,0.957055215,PC_LOWEDU,257.35,19637.0,7670.0,7802.0,3755.0,3103.0,16.0,400.0,424.0,941.0,886.0,930.0,393.0,555.0,1089.0,675.0,302.0,3490.0,64.0,227.0,116.0,490.0,1154.0,6.0,19.0,125.0,3.0,109.0,1867.0,1301.0,0.0,0.0,0.777108434,PC_DISABILITY,287.0
404021103,Torrens Island,sa,7.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
404031104,Adelaide Airport,sa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
404031105,Fulham,sa,2555.0,504.0,1174.0,760.0,242.0,20.0,34.0,84.0,37.0,67.0,27.0,24.0,26.0,46.0,22.0,21.0,362.0,5.0,6.0,5.0,0.0,3.0,3.0,6.0,10.0,4.0,0.0,100.0,53.0,0.0,0.0,0.302469136,PC_DISABILITY,275.89,2647.0,496.0,1190.0,754.0,222.0,11.0,66.0,116.0,35.0,34.0,17.0,35.0,29.0,36.0,23.0,6.0,353.0,0.0,9.0,7.0,25.0,0.0,0.0,0.0,4.0,0.0,3.0,95.0,37.0,0.0,0.0,0.36196319,PC_LONEPARENT,321.38,2862.0,541.0,1262.0,804.0,244.0,4.0,45.0,124.0,73.0,29.0,74.0,25.0,25.0,29.0,28.0,8.0,407.0,7.0,6.0,7.0,19.0,4.0,7.0,0.0,0.0,0.0,0.0,84.0,38.0,0.0,0.0,0.192771084,PC_LONEPARENT,312.0
404031106,Lockleys,sa,12137.0,3424.0,5674.0,3210.0,1585.0,29.0,303.0,439.0,374.0,587.0,231.0,181.0,212.0,273.0,106.0,58.0,2136.0,27.0,62.0,69.0,139.0,31.0,8.0,40.0,120.0,0.0,30.0,762.0,267.0,0.0,0.0,0.259259259,PC_DISABILITY,266.03,12724.0,3674.0,5869.0,3263.0,1618.0,24.0,276.0,565.0,389.0,509.0,256.0,251.0,191.0,250.0,127.0,51.0,2003.0,32.0,77.0,140.0,291.0,26.0,7.0,10.0,146.0,0.0,26.0,916.0,240.0,0.0,0.0,0.165644172,PC_LONEPARENT,296.65,13353.0,3855.0,6039.0,3534.0,1710.0,15.0,164.0,451.0,474.0,294.0,487.0,165.0,192.0,216.0,162.0,70.0,2085.0,43.0,62.0,108.0,412.0,17.0,15.0,8.0,92.0,0.0,53.0,960.0,221.0,0.0,0.0,0.144578313,PC_LONEPARENT,312.0
404031107,Plympton,sa,22879.0,7422.0,11019.0,5674.0,3536.0,71.0,531.0,940.0,779.0,1441.0,535.0,424.0,315.0,478.0,264.0,77.0,4381.0,79.0,165.0,216.0,237.0,18.0,27.0,38.0,346.0,0.0,69.0,1846.0,615.0,33.0,0.0,0.154320988,PC_LONEPARENT,262.9,24228.0,8156.0,11367.0,5709.0,3670.0,55.0,613.0,1046.0,894.0,1389.0,591.0,571.0,319.0,421.0,303.0,125.0,4435.0,97.0,140.0,340.0,412.0,34.0,21.0,63.0,448.0,0.0,86.0,2080.0,575.0,18.0,0.0,0.09202454,PC_LONEPARENT,293.73,26384.0,9458.0,12125.0,6239.0,4203.0,29.0,345.0,911.0,1063.0,603.0,1544.0,421.0,379.0,433.0,421.0,158.0,5090.0,167.0,141.0,286.0,619.0,45.0,21.0,40.0,328.0,0.0,75.0,2646.0,531.0,0.0,0.0,0.042168675,PC_LONEPARENT,312.0
404031108,Richmond (SA),sa,15721.0,5885.0,7458.0,3674.0,2650.0,21.0,395.0,623.0,559.0,1308.0,349.0,320.0,311.0,494.0,267.0,129.0,3742.0,37.0,165.0,56.0,109.0,53.0,21.0,55.0,322.0,0.0,36.0,1289.0,685.0,13.0,0.0,0.240740741,PC_LONEPARENT,277.74,16360.0,6284.0,7743.0,3633.0,2777.0,21.0,438.0,769.0,699.0,1199.0,440.0,412.0,353.0,417.0,302.0,139.0,3790.0,61.0,156.0,86.0,171.0,58.0,26.0,46.0,345.0,0.0,47.0,1498.0,654.0,44.0,0.0,0.196319018,PC_LONEPARENT,318.6,16858.0,6592.0,7873.0,3910.0,2974.0,14.0,262.0,612.0,833.0,464.0,1015.0,277.0,359.0,379.0,361.0,201.0,4196.0,95.0,145.0,148.0,283.0,66.0,18.0,33.0,188.0,0.0,49.0,1371.0,637.0,0.0,0.0,0.13253012,PC_LONEPARENT,337.0
404031109,West Beach,sa,4671.0,989.0,2243.0,1340.0,495.0,0.0,95.0,292.0,91.0,164.0,39.0,54.0,52.0,49.0,21.0,13.0,778.0,11.0,8.0,4.0,17.0,3.0,3.0,4.0,13.0,0.0,0.0,148.0,17.0,0.0,39.0,0.074074074,PC_DISABILITY,282.42,5034.0,1218.0,2352.0,1396.0,564.0,9.0,115.0,264.0,109.0,145.0,64.0,83.0,54.0,56.0,35.0,17.0,896.0,9.0,19.0,18.0,46.0,3.0,0.0,0.0,13.0,0.0,13.0,201.0,21.0,17.0,67.0,0.079754601,PC_LONEPARENT,315.61,5197.0,1185.0,2398.0,1511.0,566.0,4.0,67.0,229.0,137.0,58.0,122.0,51.0,56.0,37.0,29.0,17.0,872.0,18.0,13.0,8.0,48.0,12.0,3.0,13.0,6.0,0.0,4.0,188.0,17.0,0.0,62.0,0.102409639,PC_LONEPARENT,312.0
405011110,Barossa - Angaston,sa,5838.0,837.0,2610.0,1788.0,377.0,15.0,147.0,235.0,63.0,71.0,68.0,38.0,60.0,94.0,38.0,19.0,795.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,70.0,0.0,10.0,0.50617284,PC_SOCIAL,209.84,6005.0,902.0,2750.0,1875.0,395.0,14.0,140.0,281.0,60.0,98.0,93.0,47.0,78.0,94.0,42.0,22.0,855.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,41.0,62.0,0.0,28.0,0.509202454,PC_UNEMP,237.52,6368.0,871.0,2919.0,2023.0,384.0,5.0,148.0,307.0,125.0,106.0,72.0,35.0,83.0,67.0,61.0,38.0,847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,62.0,0.0,20.0,0.704819277,PC_UNEMP,262.0
405011111,Light,sa,8105.0,997.0,3385.0,2475.0,423.0,9.0,106.0,309.0,75.0,114.0,70.0,38.0,92.0,118.0,43.0,23.0,972.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,45.0,0.0,3.0,0.450617284,PC_SOCIAL,206.35,9054.0,1191.0,3672.0,2665.0,482.0,16.0,179.0,285.0,102.0,106.0,102.0,65.0,95.0,128.0,69.0,28.0,1134.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,45.0,42.0,0.0,18.0,0.582822086,PC_UNEMP,250.33,9682.0,1225.0,3970.0,2918.0,488.0,6.0,179.0,308.0,144.0,129.0,119.0,38.0,100.0,111.0,81.0,48.0,1177.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,35.0,46.0,0.0,21.0,0.536144578,PC_UNEMP,262.0
405011112,Lyndoch,sa,5541.0,613.0,2176.0,1662.0,238.0,10.0,55.0,183.0,31.0,74.0,27.0,28.0,51.0,46.0,20.0,6.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,12.0,0.179012346,PC_SOCIAL,234.66,6032.0,663.0,2370.0,1760.0,259.0,12.0,139.0,169.0,41.0,54.0,42.0,38.0,59.0,47.0,42.0,8.0,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,0.0,3.0,0.447852761,PC_LOWEDU,274.0,6414.0,641.0,2568.0,2014.0,262.0,3.0,98.0,166.0,89.0,29.0,46.0,36.0,60.0,45.0,38.0,15.0,621.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,15.0,0.0,19.0,0.457831325,PC_UNEMP,312.0
405011113,Mallala,sa,2996.0,374.0,1381.0,947.0,153.0,6.0,62.0,183.0,26.0,53.0,23.0,15.0,29.0,53.0,19.0,27.0,352.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,12.0,0.419753086,PC_OLD,182.83,3139.0,414.0,1542.0,969.0,159.0,9.0,106.0,265.0,26.0,45.0,15.0,34.0,30.0,60.0,28.0,36.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,0.0,9.0,0.644171779,PC_SOCIAL,235.44,3233.0,484.0,1616.0,976.0,183.0,4.0,130.0,294.0,46.0,22.0,43.0,14.0,33.0,74.0,25.0,17.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,102.0,5.0,0.0,31.0,0.481927711,PC_RECRENTERS,262.0
405011114,Nuriootpa,sa,5932.0,1249.0,2746.0,1713.0,565.0,22.0,95.0,255.0,116.0,168.0,136.0,43.0,104.0,157.0,63.0,29.0,1206.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,40.0,118.0,0.0,3.0,0.481481481,PC_SOCIAL,242.91,6462.0,1381.0,2964.0,1885.0,589.0,16.0,123.0,219.0,137.0,131.0,161.0,54.0,108.0,130.0,108.0,29.0,1328.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,46.0,110.0,0.0,43.0,0.619631902,PC_UNEMP,290.47,7076.0,1485.0,3275.0,2124.0,655.0,4.0,87.0,222.0,202.0,167.0,149.0,55.0,134.0,134.0,106.0,54.0,1418.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,59.0,102.0,0.0,37.0,0.596385542,PC_UNEMP,287.0
405011115,Tanunda,sa,4424.0,957.0,2101.0,1299.0,447.0,17.0,72.0,229.0,65.0,112.0,73.0,23.0,57.0,90.0,41.0,4.0,883.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,68.0,47.0,0.0,36.0,0.339506173,PC_SOCIAL,251.29,4556.0,902.0,2121.0,1313.0,427.0,5.0,105.0,204.0,102.0,85.0,99.0,36.0,72.0,85.0,54.0,15.0,847.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,38.0,31.0,0.0,17.0,0.552147239,PC_UNEMP,291.95,4666.0,859.0,2203.0,1442.0,408.0,10.0,56.0,213.0,116.0,92.0,63.0,27.0,64.0,56.0,57.0,22.0,815.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,31.0,26.0,0.0,30.0,0.463855422,PC_UNEMP,312.0
405021116,Clare,sa,4029.0,990.0,1886.0,1039.0,450.0,3.0,69.0,294.0,45.0,142.0,67.0,28.0,65.0,104.0,56.0,26.0,954.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,117.0,0.0,37.0,0.364197531,PC_RECRENTERS,213.82,4093.0,972.0,1958.0,1111.0,454.0,13.0,122.0,240.0,82.0,116.0,80.0,25.0,73.0,106.0,61.0,31.0,904.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,3.0,57.0,127.0,0.0,46.0,0.411042945,PC_RECRENTERS,251.13,4185.0,949.0,2075.0,1211.0,452.0,0.0,129.0,249.0,90.0,106.0,112.0,26.0,77.0,80.0,65.0,38.0,860.0,3.0,0.0,8.0,23.0,4.0,0.0,0.0,5.0,0.0,12.0,34.0,116.0,0.0,48.0,0.409638554,PC_UNEMP,262.0
405021117,Gilbert Valley,sa,4642.0,756.0,2335.0,1449.0,320.0,9.0,79.0,417.0,46.0,69.0,56.0,20.0,48.0,78.0,41.0,10.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,41.0,0.0,3.0,0.333333333,PC_UNEMP,181.75,4783.0,719.0,2433.0,1500.0,313.0,16.0,171.0,380.0,50.0,66.0,58.0,29.0,57.0,62.0,52.0,16.0,688.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,36.0,0.0,22.0,0.539877301,PC_UNEMP,219.66,4954.0,745.0,2567.0,1610.0,342.0,11.0,132.0,411.0,92.0,74.0,79.0,21.0,48.0,83.0,56.0,28.0,693.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,3.0,37.0,28.0,0.0,25.0,0.451807229,PC_UNEMP,237.0
405021118,Goyder,sa,4183.0,645.0,2226.0,1324.0,284.0,7.0,90.0,444.0,39.0,67.0,83.0,32.0,47.0,113.0,54.0,16.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,43.0,14.0,18.0,0.814814815,PC_RECRENTERS,145.21,4143.0,688.0,2229.0,1272.0,303.0,13.0,160.0,423.0,56.0,73.0,86.0,43.0,46.0,106.0,44.0,22.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,6.0,28.0,0.791411043,PC_RECRENTERS,177.53,4076.0,710.0,2373.0,1312.0,325.0,14.0,126.0,533.0,80.0,133.0,76.0,24.0,45.0,102.0,42.0,29.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,29.0,0.0,6.0,0.710843373,PC_LONEPARENT,187.0
405021119,Wakefield - Barunga West,sa,9032.0,1527.0,5126.0,2735.0,683.0,33.0,176.0,1340.0,126.0,164.0,171.0,60.0,118.0,207.0,86.0,37.0,1384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,23.0,111.0,74.0,0.0,45.0,0.561728395,PC_RECRENTERS,170.86,9246.0,1627.0,5130.0,2751.0,714.0,33.0,278.0,1191.0,158.0,149.0,210.0,81.0,135.0,193.0,108.0,69.0,1459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,26.0,129.0,80.0,0.0,57.0,0.650306748,PC_RECRENTERS,201.69,9460.0,1821.0,5337.0,2841.0,806.0,20.0,264.0,1226.0,215.0,232.0,166.0,72.0,154.0,193.0,161.0,105.0,1623.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,23.0,0.0,38.0,127.0,54.0,0.0,54.0,0.668674699,PC_UNEMP,212.0
405031120,Jamestown,sa,4465.0,658.0,2329.0,1468.0,317.0,11.0,63.0,399.0,46.0,76.0,77.0,18.0,32.0,88.0,39.0,13.0,618.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,49.0,0.0,28.0,0.574074074,PC_UNEMP,152.28,4569.0,692.0,2381.0,1426.0,345.0,18.0,147.0,388.0,52.0,101.0,92.0,31.0,34.0,77.0,43.0,21.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,58.0,0.0,44.0,0.503067485,PC_RECRENTERS,175.68,4531.0,708.0,2445.0,1486.0,339.0,8.0,109.0,426.0,73.0,89.0,76.0,15.0,49.0,70.0,59.0,62.0,683.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,54.0,0.0,20.0,0.584337349,PC_RECRENTERS,212.0
405031121,Peterborough - Mount Remarkable,sa,5595.0,688.0,3162.0,1846.0,335.0,20.0,168.0,703.0,42.0,57.0,75.0,28.0,53.0,86.0,55.0,51.0,653.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,48.0,0.0,82.0,0.796296296,PC_UNEMP,134.88,5457.0,740.0,3245.0,1825.0,356.0,20.0,242.0,725.0,64.0,76.0,85.0,43.0,58.0,95.0,61.0,53.0,699.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,58.0,0.0,99.0,0.687116564,PC_RECRENTERS,161.48,5690.0,756.0,3457.0,1878.0,384.0,18.0,313.0,792.0,82.0,112.0,36.0,33.0,58.0,90.0,64.0,86.0,717.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,53.0,0.0,218.0,0.957831325,PC_YOUNG,162.0
405031122,Port Pirie,sa,13871.0,3932.0,6639.0,3653.0,1913.0,11.0,257.0,734.0,430.0,459.0,543.0,237.0,390.0,737.0,358.0,285.0,3696.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,4.0,0.0,16.0,204.0,755.0,0.0,41.0,0.956790123,PC_UNEMP,169.46,14110.0,3865.0,6860.0,3579.0,1881.0,24.0,451.0,860.0,490.0,425.0,549.0,351.0,382.0,612.0,376.0,301.0,3576.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,13.0,0.0,11.0,258.0,635.0,3.0,68.0,0.969325153,PC_UNEMP,190.19,13943.0,4096.0,6963.0,3732.0,1990.0,12.0,373.0,771.0,513.0,564.0,497.0,249.0,402.0,605.0,409.0,412.0,3738.0,12.0,13.0,3.0,15.0,5.0,0.0,0.0,17.0,0.0,17.0,276.0,631.0,0.0,50.0,0.915662651,PC_RESIPARKS,187.0
405031123,Port Pirie Region,sa,3192.0,410.0,1520.0,1018.0,187.0,9.0,62.0,213.0,24.0,48.0,34.0,20.0,37.0,52.0,30.0,38.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,31.0,0.0,33.0,0.759259259,PC_UNEMP,161.22,3276.0,467.0,1555.0,1017.0,197.0,5.0,80.0,230.0,37.0,40.0,30.0,29.0,41.0,51.0,40.0,34.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,29.0,0.797546012,PC_RECRENTERS,188.79,3315.0,439.0,1603.0,1062.0,200.0,8.0,69.0,222.0,55.0,37.0,40.0,25.0,37.0,45.0,22.0,33.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,14.0,0.0,37.0,0.674698795,PC_RECRENTERS,212.0
405041124,Kadina,sa,4922.0,996.0,2300.0,1465.0,442.0,15.0,72.0,261.0,76.0,136.0,99.0,59.0,94.0,129.0,76.0,10.0,967.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,26.0,118.0,0.0,23.0,0.672839506,PC_UNEMP,195.54,5116.0,1129.0,2451.0,1451.0,491.0,15.0,183.0,283.0,93.0,131.0,128.0,82.0,112.0,139.0,91.0,47.0,1072.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,40.0,114.0,0.0,37.0,0.852760736,PC_OLD,236.62,5305.0,1214.0,2548.0,1566.0,526.0,5.0,133.0,283.0,153.0,142.0,110.0,58.0,116.0,126.0,101.0,91.0,1158.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,45.0,93.0,0.0,22.0,0.753012048,PC_OLD,262.0
405041125,Moonta,sa,4089.0,880.0,3154.0,1329.0,395.0,10.0,67.0,1287.0,99.0,92.0,111.0,42.0,81.0,133.0,65.0,70.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,70.0,0.0,41.0,0.722222222,PC_INDGSTAT,218.55,4692.0,1067.0,3406.0,1453.0,475.0,10.0,149.0,1254.0,105.0,102.0,172.0,64.0,76.0,112.0,89.0,99.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,45.0,61.0,0.0,29.0,0.803680982,PC_OLD,253.51,5157.0,971.0,3620.0,1748.0,442.0,5.0,161.0,1175.0,150.0,180.0,68.0,46.0,83.0,126.0,103.0,87.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,58.0,52.0,0.0,55.0,0.927710843,PC_OLD,262.0
405041126,Wallaroo,sa,3749.0,1073.0,2641.0,1057.0,496.0,14.0,92.0,958.0,115.0,123.0,145.0,59.0,96.0,185.0,106.0,46.0,1037.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,120.0,0.0,46.0,0.87037037,PC_UNEMP,212.31,4082.0,1276.0,2832.0,1132.0,580.0,10.0,137.0,938.0,150.0,122.0,171.0,76.0,97.0,195.0,140.0,52.0,1191.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,81.0,103.0,0.0,37.0,0.938650307,PC_OLD,246.09,4421.0,1253.0,3071.0,1286.0,595.0,3.0,133.0,1016.0,205.0,192.0,122.0,80.0,119.0,151.0,140.0,76.0,1198.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,103.0,0.0,43.0,0.93373494,PC_OLD,262.0
